"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[5/16/21 - 5/22/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","beverage cooler","29,807","B0083H1INK","NewAir Beverage Refrigerator Cooler with 126 Can Capacity - Mini Bar Beer Fridge with Right Hinge Glass Door - Cools to 34F - AB-1200 - Stainless Steel","19.78%","30.00%","B0786TJC33","hOmeLabs Beverage Refrigerator and Cooler - 120 Can Mini Fridge with Glass Door for Soda Beer or Wine - Small Drink Dispenser Machine for Office or Bar with Adjustable Removable Shelves","13.50%","5.00%","B00P7QI4IM","Whynter BR-130SB Beverage Refrigerator with Internal Fan, Black/Stainless Steel","12.09%","20.00%"
"Amazon.com","rtic soft cooler","29,984","B07577JLZC","RTIC Soft Cooler 30, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","23.45%","25.35%","B07577JLZ8","RTIC Soft Cooler 20, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","20.17%","12.68%","B07DX6HZZ4","RTIC Soft Pack 30, Tan","7.88%","14.08%"
"Amazon.com","large cooler","30,234","B08W3RKRKV","Igloo Polar Cooler Family","35.01%","32.67%","B004QILD6W","Igloo Polar 120 Qt. Cooler","14.19%","15.84%","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","6.20%","9.90%"
"Amazon.com","air cooler for room","30,395","B08YP45JBY","Briza - Air Cooler - Evaporative Air Cooler - Evaporative Cooler - Swamp Cooler - Air Cooler Fan - 8 Liter Water Tank - 80° Swing Oscillation - 3 in 1 - Remote Included - 3 Speed Fan","11.56%","7.27%","B08Y8C1BZN","TaoTronics Evaporative Air Cooler, 3-in-1 45 Air Cooler, Tower Fan and Humidifier, 80° Oscillating Cooling Fan with 4 Speeds, 3 Modes, 6L Water Tank, Remote Control, for Bedroom, Living Room, Office","8.20%","16.36%","B08PDDSDHY","Dreo 42 Tower Fan with 6 Speeds, Electric Fan Oscillating 90°. Remote Control. Quiet. 3 Modes. 12-Hour Timer. LED Display. Black Standing Indoor Bladeless Fan for Bedroom, Office, Living Room","7.18%","10.91%"
"Amazon.com","ice pack for cooler","31,003","B01M06AQLF","Ice Pack for Lunch Box - Freezer Packs - Original Cool Pack | Slim & Long-Lasting Ice Packs for your Lunch or Cooler Bag (Set of 4)","18.77%","24.65%","B0773FVRZY","Cooler Shock Reusable Ice Packs (Set of 4) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","10.63%","13.49%","B084KQZYJ2","Cooler Shock Ice Packs For Coolers - Thin, Reusable, Long Lasting - Freezer Ice Pack Set For Bags, Insulated Totes - Stays at 18-Degree F","10.13%","2.33%"
"Amazon.com","evaporative cooler","31,194","B078HFGJ3T","Hessaire MC18M Portable Evaporative Cooler – Gray, 1300 CFM, Cools 500 Square Feet","19.64%","17.11%","B00MYWQL96","Hessaire MC37M Portable Evaporative Cooler, 3100 Cubic Feet per Minute, Cools 950 Square Feet","15.88%","19.74%","B089KQWY4V","hOmeLabs Evaporative Cooler - Cooling Fan with 3 Wind Modes, 3 Speeds, Timer, Humidifier and Auto Shut Off Function - with 10 Liter Ice Water Tank Capacity - Cools Room up to 200 Square Feet","10.53%","2.63%"
"Amazon.com","inflatable cooler","31,256","B00O80WA38","Intex Mega Chill, Inflatable Floating Cooler, 35 Diameter","10.87%","4.73%","B083BH6734","Inflatable Serving Bars with Drain Plug (3 Sets), Inflatable Cooler Ice Buffet Salad Serving Trays for Indoor Outdoor Summer Beach Luau Party, Picnic, and Pool Party","9.78%","15.54%","B072R4G6VG","3PCS Inflatable Serving Bar, Buffet Cooler with Drain Plug - Salad Picnic Ice Food Server - Luau Pool Hawaiian Party Supplies with a Hand Pump","6.88%","10.14%"
"Amazon.com","camping cooler","31,941","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","12.84%","11.11%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","12.51%","13.33%","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","7.35%","13.33%"
"Amazon.com","lifetime cooler","32,446","B077TTYW8M","Lifetime 90820 55 Quart High Performance Cooler, Grey","19.11%","29.17%","B07RW5JX7K","Lifetime High Performance Cooler (77-Quart)","14.16%","12.50%","B07T8YV4YC","Lifetime 55 Quart High Performance Cooler, Grey, (55-Quart - Pack of 2)","12.74%","16.67%"
"Amazon.com","portable cooler","32,765","B07QTWVMMF","Lifewit Collapsible Cooler Bag Insulated 24L ( 40-Can ), Large Leakproof Soft Sided Portable Cooler Bag for Outdoor Travel Beach Picnic Camping BBQ Party, Grey","18.08%","24.24%","B000G62SJE","Coleman Excursion Portable Cooler, 9 Quart , Blue","10.68%","12.12%","B07BVKY49D","TOURIT Cooler Backpack 30 Cans Lightweight Insulated Backpack Cooler Leak-Proof","8.49%","12.12%"
